"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2026-01-12T18:47:45Z","Cybersixgill","BlackTech","Hash","54e6ea47eb04634d3e87fd7787e2136ccfbcc80ade34f246a12cf93bab527f6b","Confidence: 80","N/A"
"2026-01-01T04:32:51Z","Cybersixgill","BlackTech","Hash","287d612e29b71c90aa54947313810a25","Confidence: 80","N/A"
"2026-01-01T04:32:51Z","Cybersixgill","BlackTech","Hash","8f35a9e70dbec8f1904991773f394cd4f9a07f5e","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","e3430c7ea56c2e80ace25bd9182cfdd0","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","e621af092eabfab8e1112be9e7da719f6594ac5cfd52fd187bb1f51ed2a2ab95","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","19e2902bfd97cbc62db10e3359ae8e1bd5f831c386b8e25881f3c775aa65323e","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","8ab2e0be38de3091da2f4fc8eacda101566192f06386aaa4f3d33c4836ecebe897e4a1861f2838f3c26c5a413168f16e","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","8723af9bec1c8caf03b87d6addf11cb54a2bdda7","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","ed6041bf667704319dcb424a9c8cf4ddc45bae0c","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","6603958fe5ce72a6b4c15792915032a1","Confidence: 80","N/A"
"2025-11-24T16:10:14Z","Cybersixgill","BlackTech","Hash","b55a1ec20d0eb5278d10eef4b7659ae3f3b12d646ec8b5790ad4316ebdd41b062b301412266f366dc9bf886076455967","Confidence: 80","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","7190a70241a58610a5f200daa253bc47b686a3d5","Confidence: 75","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","8f7205aaf80ce4b5d0ee8f00369f301a","Confidence: 75","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","e197c583f57e6c560b576278233e3ab050e38aa9424a5d95b172de66f9cfe970","Confidence: 90","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","8d3e29bd96352a306022393e94a7270b","Confidence: 70","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","401d3336eb33cf82eecb5df5c2ac6d5f7f78aa26","Confidence: 75","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","802e7e9bde53d254614268e4b78f03edb1db068d","Confidence: 70","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","655ca39beb2413803af099879401e6d634942a169d2f57eb30f96154a78b2ad5","Confidence: 90","N/A"
"2025-10-18T01:20:43Z","Cybersixgill","BlackTech","Hash","11746ae92be83ba28b05272fe03780d6","Confidence: 75","N/A"
"2025-09-17T01:49:43Z","Cybersixgill","BlackTech","Hash","a0292cc74ef005b2e5e0889d1fc1711f07688b93b16ebc3174895d7752a16a23","Confidence: 90","N/A"
"2025-09-15T02:02:56Z","Cybersixgill","BlackTech","Hash","649675baef92381ffcdfa42e8959015e83c1ab1c7bbfd64635ce5f6f65efd651","Confidence: 90","N/A"
"2025-09-15T02:02:47Z","Cybersixgill","BlackTech","Hash","7c0d2782a33debb65b488893705e71a001ea06c4eb4fe88571639ed71ac85cdd","Confidence: 90","N/A"
"2025-09-15T02:02:28Z","Cybersixgill","BlackTech","Hash","39668008deb49a9b9a033fd01e0ea7c5243ad958afd82f79c1665fb73c7cfadf","Confidence: 90","N/A"
"2025-09-15T02:02:19Z","Cybersixgill","BlackTech","Hash","c7c7b2270767aaa2d66018894a7425ba6192730b4fe2130d290cd46af5cc0b7b","Confidence: 90","N/A"
"2025-09-15T01:57:32Z","Cybersixgill","BlackTech","Hash","b9f3a3b9452a396c3ba0ce4a644dd2b7f494905e820e7b1c6dca2fdcce069361","Confidence: 90","N/A"
"2025-09-15T01:57:15Z","Cybersixgill","BlackTech","Hash","3f26a971e393d7f6ce7bf4416abdbfa1def843a0cf74d8b7bb841ca90f5c9ed9","Confidence: 90","N/A"
"2025-09-15T01:57:05Z","Cybersixgill","BlackTech","Hash","f9f6bc637f59ef843bc939cb6be5000da5b9277b972904bf84586ea0a17a6000","Confidence: 90","N/A"
"2025-09-15T01:56:54Z","Cybersixgill","BlackTech","Hash","bda6812c3bbba3c885584d234be353b0a2d1b1cbd29161deab0ef8814ac1e8e1","Confidence: 90","N/A"
"2025-09-15T01:45:13Z","Cybersixgill","BlackTech","Hash","fcfdd079b5861c0192e559c80e8f393b16ba419186066a21aab0294327ea9e58","Confidence: 90","N/A"
"2025-09-12T05:02:00Z","Cybersixgill","BlackTech","Hash","53402b662679f0bfd08de3abb064930af40ff6c9ec95469ce8489f65796e36c3","Confidence: 90","N/A"
"2025-09-12T04:55:16Z","Cybersixgill","BlackTech","Hash","05d0ab2fbeb7e0ba7547afb013d307d32588704daac9c12002a690e5c1cde3a4","Confidence: 90","N/A"
"2025-07-24T07:50:04Z","Cybersixgill","BlackTech","Hash","2b4760b5bbe982a7e26af4ee618f8f2dcc67dfe0211f852bf549db457acd262c","Confidence: 90","N/A"
"2025-07-24T07:48:48Z","Cybersixgill","BlackTech","Hash","eb4325ef1cbfba85b35eec3204e7f79e4703bb706d5431a914b13288dcf1d598","Confidence: 90","N/A"
"2025-06-19T01:03:21Z","Cybersixgill","BlackTech","Hash","0dedb345d90dbba7e83b2d618c93d701ed9e9037aa3b7c7c58b62e53dab7d2ce","Confidence: 90","N/A"
"2025-06-12T04:05:51Z","Cybersixgill","BlackTech","Hash","09a004fff9ae1f2b5ff7ded5bcfaf389","Confidence: 90","N/A"
"2025-06-12T04:02:18Z","Cybersixgill","BlackTech","Hash","531c720aae6e053b9db9be8e7b56f78f","Confidence: 90","N/A"
"2025-06-12T03:53:20Z","Cybersixgill","BlackTech","Hash","294b8db1f2702b60fb2e42fdc50c2cee","Confidence: 90","N/A"
"2025-05-01T01:26:32Z","Cybersixgill","BlackTech","Hash","dea5c564c9d961ccf2ed535139fbfca4f1727373504f2972ac92acfaf21da831","Confidence: 90","N/A"
"2025-03-17T08:59:46Z","Cybersixgill","BlackTech","Hash","3442c076c8824d5da065616063a6520ee1d9385d327779b5465292ac978dec26","Confidence: 90","N/A"
"2025-03-17T08:58:49Z","Cybersixgill","BlackTech","Hash","7532fe7a16ba1db4d5e8d47de04b292d94882920cb672e89a48d07e77ddd0138","Confidence: 90","N/A"
"2024-06-13T06:58:48Z","Cybersixgill","BlackTech","Hash","80ae7b26ac04c93ad693a2d816e8742b906cc0e3","Confidence: 90","N/A"
"2024-06-13T03:36:14Z","Cybersixgill","BlackTech","Hash","4528fcfef0b5261d73bc8bc1061f71dcb1ec9527","Confidence: 82","N/A"
"2024-06-13T03:30:50Z","Cybersixgill","BlackTech","Hash","b01d8501f1eeaf423aa1c14fcc816fab81ac8ed8","Confidence: 90","N/A"
"2024-06-12T17:45:41Z","Cybersixgill","BlackTech","Hash","4cd82af34f426fca911eea1818a3a017f49a6dc5","Confidence: 75","N/A"
"2024-06-11T20:06:52Z","Cybersixgill","BlackTech","Hash","9a34c1ef73ccd1f44b8b127f9d0665e2","Confidence: 78","N/A"
"2024-06-11T16:18:29Z","Cybersixgill","BlackTech","Hash","299d0c5f43e59fc9415d70816aee56c6","Confidence: 75","N/A"
"2024-06-10T18:27:22Z","Cybersixgill","BlackTech","Hash","2b770e58af6a26879be51f45ee279490fa0fd3b5","Confidence: 86","N/A"
"2024-06-10T09:24:55Z","Cybersixgill","BlackTech","Hash","77f785613aaa41e4bf5d8702d8dfbd315e784f3e","Confidence: 90","N/A"
"2024-06-10T07:33:48Z","Cybersixgill","BlackTech","Hash","1256a198ebbca44677cf3b22fbde40a6","Confidence: 75","N/A"
"2024-06-09T19:36:46Z","Cybersixgill","BlackTech","Hash","13d064741b801e421e3b53bc5dabfa7031c98dd9","Confidence: 90","N/A"
"2024-06-09T19:34:16Z","Cybersixgill","BlackTech","Hash","1db4650a89bc7c810953160c6e41a36547e8cf0b","Confidence: 90","N/A"
"2024-06-09T18:54:19Z","Cybersixgill","BlackTech","Hash","1822b8d10ebb5a3637557fa5e42284c7bf794f36","Confidence: 75","N/A"
"2024-06-09T18:52:58Z","Cybersixgill","BlackTech","Hash","ca160884ae90cfe6bec5722fac5b908bf77d9eef","Confidence: 90","N/A"
"2024-06-09T18:52:47Z","Cybersixgill","BlackTech","Hash","9c4f8358462fafd83df51459dbe4cd8e5e7f2039","Confidence: 90","N/A"
"2024-06-09T18:50:35Z","Cybersixgill","BlackTech","Hash","f597b3130e26f184028b1ba6b624cf2e2decaa67","Confidence: 90","N/A"
"2024-06-09T18:50:10Z","Cybersixgill","BlackTech","Hash","ab62a0ae61b1f9778b42ec8e88aeae301c6f640e","Confidence: 78","N/A"
"2024-06-09T18:47:48Z","Cybersixgill","BlackTech","Hash","11a5d1a965a3e1391e840b11705ffc02759618f8","Confidence: 90","N/A"
